sentence_id	word_id	word	nfixations	meanpupilsize	ffd	sfd	gd	gpt	trt	ffd_pupilsize	gd_pupilsize	gpt_pupilsize	trt_pupilsize	ffd_t1_mean	ffd_t2_mean	ffd_a1_mean	ffd_a2_mean	ffd_b1_mean	ffd_b2_mean	ffd_g1_mean	ffd_g2_mean	sfd_t1_mean	sfd_t2_mean	sfd_a1_mean	sfd_a2_mean	sfd_b1_mean	sfd_b2_mean	sfd_g1_mean	sfd_g2_mean	gd_t1_mean	gd_t2_mean	gd_a1_mean	gd_a2_mean	gd_b1_mean	gd_b2_mean	gd_g1_mean	gd_g2_mean	gpt_t1_mean	gpt_t2_mean	gpt_a1_mean	gpt_a2_mean	gpt_b1_mean	gpt_b2_mean	gpt_g1_mean	gpt_g2_mean	trt_t1_mean	trt_t2_mean	trt_a1_mean	trt_a2_mean	trt_b1_mean	trt_b2_mean	trt_g1_mean	trt_g2_mean
205	10	an	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
205	11	Australian	2.0	2781.0	129.0	n/a	182.0	182.0	182.0	2788.0	2781.0	2781.0	2781.0	1.476406	1.507124	2.065383	2.222471	2.117356	2.154512	1.522567	1.49773	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.470788	1.463429	1.999839	1.885435	1.856285	1.938468	1.378816	1.399075	1.470788	1.463429	1.999839	1.885435	1.856285	1.938468	1.378816	1.399075	1.470788	1.463429	1.999839	1.885435	1.856285	1.938468	1.378816	1.399075
205	12	actress.	1.0	2771.0	151.0	151.0	151.0	308.0	151.0	2771.0	2771.0	2793.5	2771.0	1.655205	1.098679	1.188071	1.865073	1.542255	1.602023	1.294691	1.387104	1.655205	1.098679	1.188071	1.865073	1.542255	1.602023	1.294691	1.387104	1.655205	1.098679	1.188071	1.865073	1.542255	1.602023	1.294691	1.387104	1.626093	1.292267	1.155528	1.916972	1.809277	1.701658	1.258751	1.362133	1.655205	1.098679	1.188071	1.865073	1.542255	1.602023	1.294691	1.387104
206	1	Newton	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
206	2	Cannon	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
206	3	(May	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
206	4	22,	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
206	5	1781	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
206	6	-	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
206	7	September	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
206	8	16,	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
206	9	1841)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
206	10	was	1.0	2731.0	83.0	83.0	83.0	83.0	83.0	2731.0	2731.0	2731.0	2731.0	1.459067	0.850544	1.190862	2.074947	1.657771	1.645613	1.301757	1.627065	1.459067	0.850544	1.190862	2.074947	1.657771	1.645613	1.301757	1.627065	1.459067	0.850544	1.190862	2.074947	1.657771	1.645613	1.301757	1.627065	1.459067	0.850544	1.190862	2.074947	1.657771	1.645613	1.301757	1.627065	1.459067	0.850544	1.190862	2.074947	1.657771	1.645613	1.301757	1.627065
206	11	Governor	2.0	2784.0	59.0	n/a	59.0	59.0	147.0	2832.0	2832.0	2832.0	2784.0	1.579155	1.094683	1.200241	1.264206	1.882838	2.259654	1.275425	1.590253	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.579155	1.094683	1.200241	1.264206	1.882838	2.259654	1.275425	1.590253	1.579155	1.094683	1.200241	1.264206	1.882838	2.259654	1.275425	1.590253	1.376816	1.052225	1.28437	1.332806	1.893039	1.962242	1.291315	1.527821
206	12	of	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
206	13	the	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
206	14	U.S.	1.0	2735.0	204.0	204.0	204.0	204.0	204.0	2735.0	2735.0	2735.0	2735.0	1.432713	1.313875	1.540592	1.79169	1.789242	1.930631	1.170329	1.194165	1.432713	1.313875	1.540592	1.79169	1.789242	1.930631	1.170329	1.194165	1.432713	1.313875	1.540592	1.79169	1.789242	1.930631	1.170329	1.194165	1.432713	1.313875	1.540592	1.79169	1.789242	1.930631	1.170329	1.194165	1.432713	1.313875	1.540592	1.79169	1.789242	1.930631	1.170329	1.194165
206	15	State	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
206	16	of	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
206	17	Tennessee	1.0	2812.0	56.0	56.0	56.0	56.0	56.0	2812.0	2812.0	2812.0	2812.0	1.078326	1.103401	1.379096	1.628224	1.900209	3.800151	1.550397	1.608235	1.078326	1.103401	1.379096	1.628224	1.900209	3.800151	1.550397	1.608235	1.078326	1.103401	1.379096	1.628224	1.900209	3.800151	1.550397	1.608235	1.078326	1.103401	1.379096	1.628224	1.900209	3.800151	1.550397	1.608235	1.078326	1.103401	1.379096	1.628224	1.900209	3.800151	1.550397	1.608235
206	18	from	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
206	19	1835	1.0	2772.0	73.0	73.0	73.0	448.0	73.0	2772.0	2772.0	2743.5	2772.0	1.602597	1.018845	1.271309	1.550876	1.661856	1.727383	1.253432	1.721097	1.602597	1.018845	1.271309	1.550876	1.661856	1.727383	1.253432	1.721097	1.602597	1.018845	1.271309	1.550876	1.661856	1.727383	1.253432	1.721097	1.417214	1.048258	1.342816	1.70473	1.753027	1.742115	1.258181	1.501929	1.602597	1.018845	1.271309	1.550876	1.661856	1.727383	1.253432	1.721097
206	20	to	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
206	21	1839.	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
207	1	Hepburn	1.0	2852.0	141.0	141.0	141.0	141.0	141.0	2852.0	2852.0	2852.0	2852.0	1.692719	1.278768	1.413091	1.232631	1.76966	1.895144	1.237832	1.247243	1.692719	1.278768	1.413091	1.232631	1.76966	1.895144	1.237832	1.247243	1.692719	1.278768	1.413091	1.232631	1.76966	1.895144	1.237832	1.247243	1.692719	1.278768	1.413091	1.232631	1.76966	1.895144	1.237832	1.247243	1.692719	1.278768	1.413091	1.232631	1.76966	1.895144	1.237832	1.247243
207	2	became	2.0	2808.0	124.0	n/a	124.0	124.0	270.0	2743.0	2743.0	2743.0	2808.0	1.513801	1.277431	1.868826	2.127596	1.762156	1.750216	1.179249	1.200776	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.513801	1.277431	1.868826	2.127596	1.762156	1.750216	1.179249	1.200776	1.513801	1.277431	1.868826	2.127596	1.762156	1.750216	1.179249	1.200776	1.407181	1.211348	1.698223	1.925763	2.371252	1.69829	1.24652	1.343985
207	3	the	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
207	4	talk	1.0	2774.0	116.0	116.0	116.0	116.0	116.0	2774.0	2774.0	2774.0	2774.0	1.038562	1.048426	1.891872	1.867275	1.592919	1.541409	1.201938	1.268133	1.038562	1.048426	1.891872	1.867275	1.592919	1.541409	1.201938	1.268133	1.038562	1.048426	1.891872	1.867275	1.592919	1.541409	1.201938	1.268133	1.038562	1.048426	1.891872	1.867275	1.592919	1.541409	1.201938	1.268133	1.038562	1.048426	1.891872	1.867275	1.592919	1.541409	1.201938	1.268133
207	5	of	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
207	6	New	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
207	7	York	1.0	2793.0	118.0	118.0	118.0	118.0	118.0	2793.0	2793.0	2793.0	2793.0	1.612738	1.036003	1.844597	1.82808	1.835446	2.372024	1.389422	1.509376	1.612738	1.036003	1.844597	1.82808	1.835446	2.372024	1.389422	1.509376	1.612738	1.036003	1.844597	1.82808	1.835446	2.372024	1.389422	1.509376	1.612738	1.036003	1.844597	1.82808	1.835446	2.372024	1.389422	1.509376	1.612738	1.036003	1.844597	1.82808	1.835446	2.372024	1.389422	1.509376
207	8	City	2.0	2751.5	103.0	n/a	103.0	103.0	179.0	2711.0	2711.0	2711.0	2751.5	1.70599	1.422902	1.417723	1.832323	1.837059	2.317423	1.468211	1.366824	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.70599	1.422902	1.417723	1.832323	1.837059	2.317423	1.468211	1.366824	1.70599	1.422902	1.417723	1.832323	1.837059	2.317423	1.468211	1.366824	1.382103	1.337725	1.837402	2.027704	1.980208	2.381779	1.367448	1.34599
207	9	and	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
207	10	began	1.0	2700.0	53.0	53.0	53.0	53.0	53.0	2700.0	2700.0	2700.0	2700.0	1.275608	1.089244	1.506336	1.888965	2.284079	2.468051	1.625236	1.637062	1.275608	1.089244	1.506336	1.888965	2.284079	2.468051	1.625236	1.637062	1.275608	1.089244	1.506336	1.888965	2.284079	2.468051	1.625236	1.637062	1.275608	1.089244	1.506336	1.888965	2.284079	2.468051	1.625236	1.637062	1.275608	1.089244	1.506336	1.888965	2.284079	2.468051	1.625236	1.637062
207	11	getting	1.0	2713.0	69.0	69.0	69.0	69.0	69.0	2713.0	2713.0	2713.0	2713.0	1.884058	1.253298	1.389758	1.517405	2.196872	2.073096	1.382434	1.512814	1.884058	1.253298	1.389758	1.517405	2.196872	2.073096	1.382434	1.512814	1.884058	1.253298	1.389758	1.517405	2.196872	2.073096	1.382434	1.512814	1.884058	1.253298	1.389758	1.517405	2.196872	2.073096	1.382434	1.512814	1.884058	1.253298	1.389758	1.517405	2.196872	2.073096	1.382434	1.512814
207	12	noticed	5.0	2802.4	62.0	n/a	62.0	1143.0	343.0	2720.0	2720.0	2776.1538	2802.4	1.324424	1.886028	1.40076	1.463962	1.580117	2.701582	1.40939	1.550212	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.324424	1.886028	1.40076	1.463962	1.580117	2.701582	1.40939	1.550212	1.332145	1.201406	1.629057	1.770849	1.919511	2.087237	1.401766	1.444102	1.10724	1.19193	1.517692	1.700737	1.91042	2.054117	1.494391	1.54119
207	13	by	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
207	14	Hollywood.	1.0	2900.0	87.0	87.0	87.0	233.0	87.0	2900.0	2900.0	2886.5	2900.0	1.116095	0.836615	1.169195	1.378958	1.79126	2.233246	1.269327	1.435199	1.116095	0.836615	1.169195	1.378958	1.79126	2.233246	1.269327	1.435199	1.116095	0.836615	1.169195	1.378958	1.79126	2.233246	1.269327	1.435199	1.208328	0.990941	1.348408	1.551444	2.385804	1.939805	1.291559	1.461196	1.116095	0.836615	1.169195	1.378958	1.79126	2.233246	1.269327	1.435199
208	1	An	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
208	2	opponent	1.0	2833.0	133.0	133.0	133.0	133.0	133.0	2833.0	2833.0	2833.0	2833.0	1.231672	1.142729	1.869129	2.063672	2.240772	2.160602	1.387263	1.312004	1.231672	1.142729	1.869129	2.063672	2.240772	2.160602	1.387263	1.312004	1.231672	1.142729	1.869129	2.063672	2.240772	2.160602	1.387263	1.312004	1.231672	1.142729	1.869129	2.063672	2.240772	2.160602	1.387263	1.312004	1.231672	1.142729	1.869129	2.063672	2.240772	2.160602	1.387263	1.312004
208	3	of	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
208	4	the	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
208	5	policies	1.0	2841.0	231.0	231.0	231.0	231.0	231.0	2841.0	2841.0	2841.0	2841.0	1.177876	1.153574	1.1015	1.862423	1.825331	1.616743	1.273625	1.402555	1.177876	1.153574	1.1015	1.862423	1.825331	1.616743	1.273625	1.402555	1.177876	1.153574	1.1015	1.862423	1.825331	1.616743	1.273625	1.402555	1.177876	1.153574	1.1015	1.862423	1.825331	1.616743	1.273625	1.402555	1.177876	1.153574	1.1015	1.862423	1.825331	1.616743	1.273625	1.402555
208	6	of	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
208	7	Andrew	1.0	2815.0	125.0	125.0	125.0	125.0	125.0	2815.0	2815.0	2815.0	2815.0	1.34432	1.483146	1.155215	1.784921	1.708396	1.884507	1.216778	1.253532	1.34432	1.483146	1.155215	1.784921	1.708396	1.884507	1.216778	1.253532	1.34432	1.483146	1.155215	1.784921	1.708396	1.884507	1.216778	1.253532	1.34432	1.483146	1.155215	1.784921	1.708396	1.884507	1.216778	1.253532	1.34432	1.483146	1.155215	1.784921	1.708396	1.884507	1.216778	1.253532
208	8	Jackson,	1.0	2825.0	64.0	64.0	64.0	64.0	64.0	2825.0	2825.0	2825.0	2825.0	1.120231	1.521937	2.268672	1.848067	1.651695	2.508599	1.330011	1.583641	1.120231	1.521937	2.268672	1.848067	1.651695	2.508599	1.330011	1.583641	1.120231	1.521937	2.268672	1.848067	1.651695	2.508599	1.330011	1.583641	1.120231	1.521937	2.268672	1.848067	1.651695	2.508599	1.330011	1.583641	1.120231	1.521937	2.268672	1.848067	1.651695	2.508599	1.330011	1.583641
208	9	he	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
208	10	was	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
208	11	the	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
208	12	first	1.0	2816.0	109.0	109.0	109.0	109.0	109.0	2816.0	2816.0	2816.0	2816.0	1.650411	2.415611	2.284455	5.030388	3.653539	2.536487	1.491985	1.648936	1.650411	2.415611	2.284455	5.030388	3.653539	2.536487	1.491985	1.648936	1.650411	2.415611	2.284455	5.030388	3.653539	2.536487	1.491985	1.648936	1.650411	2.415611	2.284455	5.030388	3.653539	2.536487	1.491985	1.648936	1.650411	2.415611	2.284455	5.030388	3.653539	2.536487	1.491985	1.648936
208	13	member	1.0	2801.0	95.0	95.0	95.0	95.0	95.0	2801.0	2801.0	2801.0	2801.0	1.450677	1.491093	2.895639	2.710015	2.513497	1.972554	1.355289	1.47676	1.450677	1.491093	2.895639	2.710015	2.513497	1.972554	1.355289	1.47676	1.450677	1.491093	2.895639	2.710015	2.513497	1.972554	1.355289	1.47676	1.450677	1.491093	2.895639	2.710015	2.513497	1.972554	1.355289	1.47676	1.450677	1.491093	2.895639	2.710015	2.513497	1.972554	1.355289	1.47676
208	14	of	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
208	15	the	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
208	16	Whig	2.0	2815.0	89.0	n/a	89.0	89.0	145.0	2801.0	2801.0	2801.0	2815.0	2.362357	1.793013	2.576276	1.877753	2.066793	2.109818	1.366482	1.731069	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.362357	1.793013	2.576276	1.877753	2.066793	2.109818	1.366482	1.731069	2.362357	1.793013	2.576276	1.877753	2.066793	2.109818	1.366482	1.731069	1.522827	1.40705	2.096107	1.782554	1.954691	1.842248	1.387568	1.567389
208	17	Party	1.0	2816.0	101.0	101.0	101.0	157.0	101.0	2816.0	2816.0	2822.5	2816.0	1.23173	1.369256	1.59613	2.377952	1.475579	1.759223	1.468143	1.596257	1.23173	1.369256	1.59613	2.377952	1.475579	1.759223	1.468143	1.596257	1.23173	1.369256	1.59613	2.377952	1.475579	1.759223	1.468143	1.596257	0.957513	1.195172	1.606034	2.032654	1.659084	1.666951	1.438398	1.499983	1.23173	1.369256	1.59613	2.377952	1.475579	1.759223	1.468143	1.596257
208	18	to	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
208	19	be	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
208	20	elected	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
208	21	governor	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
